用户ID,用户名,每日投注累积,日期
1385353,alexeryy68,8.4,20150929
1240375,alina,3,20150929
1286510,amway1,18,20150929
1269206,anhaovip1,162.8,20150929
1263117,ankejun,38.8,20150929
1185341,anna,16.8,20150929
1036382,apap8888,28,20150929
1384252,apt123,2,20150929
1238688,ar138138,1,20150929
1212276,as007地主,14941,20150929
1329833,as110120,0.2,20150929
437764,as71850,70,20150929
1303799,asako,480,20150929
920586,asd133201,41,20150929
357207,asd9898,258,20150929
1204293,aswzxsh0219,2,20150929
1381917,atm654844757,10,20150929
1380488,ayztlx,6698,20150929
1250996,ayzxzxzxzx,0.4,20150929
1266599,a摩河般若,2,20150929
1272515,b122032297,115.8,20150929
1179242,b2959458016,5.6,20150929
1327732,b35970607,3,20150929
1370420,b5518,2.2,20150929
1257266,babadan512,4480,20150929
814754,baby678,202.2,20150929
1399509,baitu,4,20150929
1266872,baojun123,237.8,20150929
955283,baosheng988,12,20150929
1388700,bbddff55,30,20150929
1295559,bbff119,86.6,20150929
1312421,bdt123,108,20150929
867904,benlu88,53284,20150929
800428,binbin5588,5480,20150929
1289792,bing1314521,44,20150929
931336,bingggg8888,600,20150929
1312970,bingo1500,229.4,20150929
1335922,bingxue,276.2,20150929
1382208,blackwhite,1.8,20150929
1170358,boboaiav619,4,20150929
887063,bobxuan521,145.6,20150929
216391,book10,185.6,20150929
1397414,bosslee,276.6,20150929
1380638,boss小天,0.4,20150929
1241547,bots1987,0.2,20150929
1375476,byx123,26,20150929
1276871,c18958972,4,20150929
1393187,c363867567,40,20150929
1256979,caiba126,33,20150929
1399353,caicaicaicai,24.4,20150929
1367165,caihong1688,0.4,20150929
1248203,caixiansheng920,52,20150929
1397393,caiyuan,976,20150929
1158206,carteryjpgfss,10694,20150929
1392402,catyouhuo0,16.2,20150929
1379053,cb666528,30,20150929
1380075,ccb13834396936,20,20150929
1001210,cccdd88,4,20150929
1399243,cchenenlai,230.2,20150929
1268069,cct88,4,20150929
1393551,cc张张是有光123,0.2,20150929
1375216,cgs152890,5.6,20150929
1367500,ch66179,536.2,20150929
961783,cha2039,8,20150929
1398486,chen1211,8,20150929
1397614,chen333,8,20150929
1398329,chen986334,50,20150929
1378380,cheng9516,0.6,20150929
408513,chiqing959,339,20150929
966772,chuancaizhong,2634.8,20150929
1289707,chuangyue,16,20150929
1270989,chyz777,3561.2,20150929
1261438,cj18956093775,52,20150929
827233,cjm666666,684.8,20150929
1122100,cjx1234,46,20150929
1338692,ckbuguniao,662,20150929
1189773,ckik520,13,20150929
438008,cncn91,165.2,20150929
873747,cntv11,200,20150929
1376098,cosant199012,2,20150929
445860,cp3888,10,20150929
1246824,cpcpcphh,60,20150929
1162018,cptz858,80,20150929
1039279,cq2014888,32,20150929
734432,cubs169,1760,20150929
1365811,cuikun,1,20150929
1382103,cxlwin,115.2,20150929
1382806,cy10410935,2,20150929
1372682,cy19820215,1.6,20150929
1247802,cyjx2015,58.2,20150929
1375274,cyq123,2,20150929
916239,czd88787699,960.4,20150929
1029896,czls888,4622,20150929
737987,czm16888,6832,20150929
1375953,czzy5588,35.8,20150929
1300979,d328197523,36,20150929
1116174,dage1288,20.8,20150929
1326986,dajunwoaini,900,20150929
1219383,damoxiaoyan,50.4,20150929
821262,daosange2013,3292.8,20150929
1381260,dap123456,12,20150929
1381943,dashengshabi,197,20150929
1138491,dawei2018,3,20150929
1264806,daxuesheng520,773.6,20150929
1398304,dbq1314,514,20150929
956260,dct8888,0.8,20150929
889045,dengsc03,35.6,20150929
814637,dftv0001,26,20150929
1246340,dg15369853535,100,20150929
957165,dhj868dhj,354,20150929
1117977,digit1040,42,20150929
1172044,dingdang4886,3544,20150929
1288143,dissummer,2,20150929
1255986,ditayang,629.6,20150929
1169377,djx1688,41,20150929
1091652,djx20140816,2,20150929
1382183,dlf13930712228,0.4,20150929
1295600,ds838,1220,20150929
1395875,dusheng00,43.4,20150929
1393973,dusheng1,10.4,20150929
1259420,dvd010,6620,20150929
1293868,dwq2028,32,20150929
1325912,dxr2729134537,26,20150929
1366506,dxy896325,4,20150929
1014954,dyd040608,2,20150929
1254898,dzl1984,12.6,20150929
869611,dzm934,300,20150929
1097744,dzpzds,1.4,20150929
1000114,ea554381,90,20150929
782391,eagle123,600,20150929
1201743,emcc888,28.2,20150929
1373555,eric11a,4,20150929
1245064,ersha1314,2,20150929
1191793,ew66888,4.2,20150929
791472,f2859122275,252,20150929
1316318,f80755281,9600,20150929
1398709,f88980,59.6,20150929
1299088,fa1472580,30,20150929
1205824,fa16888,14,20150929
1367156,fa78654,21,20150929
1216666,facai6888,26,20150929
1223588,facaivip56,0.4,20150929
1219414,fafa00120,82.6,20150929
1210151,fafa101018,69.6,20150929
440621,fafa3366,120,20150929
1219425,fafa88188,168,20150929
626188,fafa8830,29.2,20150929
1155855,fafa9978,10,20150929
1353517,fan349,912,20150929
560432,fangdongbai123,2,20150929
1370183,fangyi379328607,278.4,20150929
1393056,fanzhonghua,1699.6,20150929
1397082,fbjk14,202,20150929
1241191,fc188199,1.4,20150929
1294994,fdc858,5446.8,20150929
1393718,fei6136265,70,20150929
974146,feidudu188,3000,20150929
1240783,feifei1314521,16.8,20150929
1284396,feifei1989,0.4,20150929
1239737,fendou,1000,20150929
791014,feng201388,72,20150929
1294181,fenghuangqxl1128,24,20150929
723870,fenghuangren6,100,20150929
1088174,fengliu20070214,230,20150929
1275859,fengvsfan555,6.4,20150929
1391026,fengzi28368,88.8,20150929
1384802,ff15885777782,360,20150929
1267174,ff56665,200,20150929
1367826,ffang9151,4,20150929
856710,fff570,1040,20150929
1333577,fff9988,192,20150929
1322475,fg雪儿,12,20150929
1397974,fh007,5.8,20150929
1388244,fh0539001,36,20150929
960577,fh1670293907,35.6,20150929
651945,fh18750,16.8,20150929
1278270,fhcp68027209,4,20150929
983494,fhl2468,1553.2,20150929
346149,fhvip07,1111.6,20150929
1249225,flcp888,2,20150929
1016240,flt8889,942,20150929
1273595,fox760317,313.6,20150929
1198583,fqq815064560,4,20150929
792968,fulushou,10.8,20150929
885167,fuyang008,514,20150929
1277656,fxtd123,200,20150929
1396342,fy2866,24,20150929
1112951,fyhbihai,74,20150929
1376621,fyjbaobei,104,20150929
1381373,g18500211986,40,20150929
1312946,g406422735,288,20150929
748821,game1110,6,20150929
1365138,gaoru2015,0.4,20150929
1003318,gaz8989,6373.2,20150929
1031035,gbl691407543,32.2,20150929
1222309,gen5260443,6.4,20150929
1334212,gexulai123,301,20150929
1238250,gfdsa8898,49.8,20150929
1374954,gg031122,300,20150929
1289478,gg0769,1,20150929
1391699,ggq139139,17.4,20150929
1100987,ggzzgg,102,20150929
1103371,gh13934653257,174,20150929
972814,ghh22222,6620,20150929
1303168,giresd2,9.8,20150929
1298315,gongxifacai8,16,20150929
1381848,goudan,2.2,20150929
1190920,greatking,4,20150929
1386170,gsi1234567,0.8,20150929
968099,guanggao1800,12,20150929
1364197,guilin520,11,20150929
1170153,guo8704,1691.2,20150929
1052500,guofenggongren4,2,20150929
1399041,guomingshan,0.6,20150929
1387035,gx83914,1323.6,20150929
1088896,gxw2015,14,20150929
1379762,gy5777,860,20150929
1242462,gyh518,8,20150929
870267,h00662,4.8,20150929
1388123,h1070930483,2.6,20150929
1384728,h17702310991,56,20150929
1206597,h18954658139,78.2,20150929
965415,h2345g,2,20150929
1108285,h55307,3509,20150929
1106185,h643886141,0.8,20150929
549712,h845637552,44,20150929
1387997,hai19870730,4,20150929
1396760,hai2020qq,0.8,20150929
1152651,haier4030,0.2,20150929
913726,haifeng006,2,20150929
1382445,haishushu520,28,20150929
577761,haixiang4211,112,20150929
790292,handun11168,112,20150929
1295277,hansonglinaaa,31.4,20150929
720667,hao808,4,20150929
1271805,haoyun121,4,20150929
1395180,haoziwawa,2,20150929
1369933,happyhour,2,20150929
1326991,hb23788,1000,20150929
1286370,he4441,0.2,20150929
820501,hehua666,2,20150929
1368073,hejuan,2,20150929
1308159,helin666,126,20150929
931005,helloyao8,239.6,20150929
1074743,heng444,1,20150929
1023665,heyl9635,10,20150929
1343469,hf886,1,20150929
1366890,hg6137,40,20150929
1380289,hideto1021,2,20150929
1383686,hilly,1,20150929
1266294,hj471621332,8,20150929
1310106,hl1314520,1.4,20150929
867511,hm1368484,2,20150929
1314040,hming2015,2,20150929
1122237,hmm8cyd,2,20150929
1299780,hong0003,122,20150929
1285384,hong1234,16,20150929
860961,hongdigua,48430,20150929
1383923,honghuo777,2,20150929
1341611,hongqixdd666,650,20150929
1285855,houwl516888,44,20150929
1343299,hua615,60,20150929
1310501,huajia123,824.8,20150929
1377504,huan15981356518,36.4,20150929
1391146,huang7758,38.8,20150929
1399204,huang880788,8,20150929
1228038,huchenghui,1,20150929
1012174,huihui11,711.6,20150929
1272643,huihui558,2540.6,20150929
1270025,huliang99,1,20150929
1366615,huo8888,0.8,20150929
1077112,huozhoucike,1086,20150929
1283052,huxiaolong,109.4,20150929
839334,hxw088,2.2,20150929
776342,hxw915,4,20150929
1289468,hy13777617417,1.8,20150929
1292763,hyl365,18,20150929
844584,hyw090319,2.2,20150929
1288971,hzlzsy2015,78,20150929
912181,iamcoming,25.2,20150929
1389144,icefairy2015,4,20150929
1112839,id7128,146,20150929
1096155,ijt31501,30,20150929
1096246,ily2004,290,20150929
1361391,ilyxf10000,140,20150929
1397678,isle1221,10,20150929
405130,james1986112,4,20150929
1002798,janejane,98,20150929
1114415,java159,2,20150929
984785,jaymi5088,2,20150929
896847,jcsk189,372,20150929
1192247,jcsk558,12,20150929
1270185,jeef7896,163,20150929
807227,jenhoo8,9.4,20150929
1375047,jhb8811870,6,20150929
1392597,jhwsx656,3,20150929
1221179,jia808,103.4,20150929
1370804,jia8965693465,24,20150929
1328786,jiagui1969,2,20150929
899902,jiangmeilin,20,20150929
1380101,jiangming1987,34,20150929
1372507,jiaozigege,16218,20150929
1298944,jiayun198725,114,20150929
1375975,jibaian2015,28,20150929
858980,jin168188,557.4,20150929
1379940,jinbao,248.6,20150929
1295399,jinkun,32,20150929
1397484,jinqianbao,138,20150929
1034056,jinxin526,0.2,20150929
1281066,jinzhao88888,120,20150929
1311555,jiorong668,14,20150929
721782,jixv7773,500,20150929
1306868,jlsccs,38,20150929
1303211,jodiry,95.2,20150929
1243783,jp18770040731,221,20150929
1275924,jq2248,4,20150929
553834,jsj888,62.2,20150929
1343032,jue少爷,0.8,20150929
1082357,junlin168,10,20150929
1368278,jw19961029,10853.4,20150929
1279729,jw785138819,0.4,20150929
1329257,jxry880,1.2,20150929
1308409,jxy2733273073,62,20150929
1215883,jy168,0.6,20150929
1288368,k512858031,57.6,20150929
971554,k57k2188,18,20150929
1013479,kane888,2120,20150929
1212465,kang2588,2,20150929
1395832,kapg,8516.2,20150929
1123310,kd8cheng,520,20150929
1104897,ke120319,46718,20150929
1307724,kf95888,135,20150929
1381244,kim19821016,116,20150929
1286433,kissbaobao888,100,20150929
1341642,kissbaobao999,6656.8,20150929
1243801,kk741756259kk,1331.2,20150929
1336029,kkk12345,33,20150929
1280564,kkkssss,5061.6,20150929
1309124,kkw12345,1248.8,20150929
790136,kmfc127,14,20150929
1188304,kmmc888,330.4,20150929
1378586,kp57240,22.4,20150929
1397319,kuoying,39,20150929
1101667,kws8008,76,20150929
1101671,kws9999,600,20150929
1271658,l147192223,96,20150929
1289264,l149318,134,20150929
1373167,l263494347,11,20150929
1339941,l2866849,8400,20150929
1192185,l741497008,0.4,20150929
879598,l78928,11.2,20150929
1255016,l850391083,0.6,20150929
1238175,l915434666,0.6,20150929
1353361,l990521,4,20150929
929171,laishixion,8,20150929
1396037,lanlanqi009,8,20150929
1114629,laohebc,0.2,20150929
1261443,laoshulaoshu2015,237.4,20150929
1275130,laotian520,1911,20150929
1325031,law980078833,86,20150929
1303434,lb326140884,496.2,20150929
1046193,lba7366,1.8,20150929
1393655,lbfwan123456,14,20150929
1011674,lbw2014,88.6,20150929
1162305,lc588888,3.8,20150929
1373591,lcl1688,465.2,20150929
1169847,ldd4397096,16,20150929
1191445,lei2538439995,1309,20150929
991755,lengleng,387.2,20150929
1061720,lesdeinseiman,2,20150929
387177,letou011,320,20150929
353701,letou300,41,20150929
1398851,leyan918,1243.2,20150929
1379470,lf13485250363,1160,20150929
1203131,lfd2010,565.2,20150929
1246395,lfzxtuvuvi,2,20150929
1372277,lg74663388,2,20150929
1190309,lgz952325481,5.6,20150929
1268850,lh00001,514,20150929
1341280,li123shuai,12849.6,20150929
1369925,li15935377452,0.6,20150929
1281762,li32004,10,20150929
1332359,li4585,10,20150929
1265615,liangxyh,2708,20150929
1338705,lichun,24,20150929
1188444,lige110,0.8,20150929
1398580,liheyingailili,19.8,20150929
1297376,lihua0906,7337.8,20150929
1339206,lijian253100755,6,20150929
1398864,lijuntong12,120.4,20150929
1221527,likejia,17725,20150929
704734,likely520,153.6,20150929
1368100,lilivey,380,20150929
1256875,liluentang888,194,20150929
1296614,limingchao,5.4,20150929
1399701,lin7613,13,20150929
1387767,linbo19930205,90.2,20150929
1033965,lingpao123,6,20150929
1150209,linwei1,62,20150929
945279,linyufeng,223.2,20150929
1364839,linzexu888,50,20150929
1374062,liu158224390,0.8,20150929
1233476,liu1688,0.8,20150929
1338710,liu8325240,364,20150929
1324104,liufei289885217,8,20150929
956914,liuhui781201,8.6,20150929
1391466,liuyong520521,2,20150929
1284042,livelysrd110,4,20150929
1072331,lixiankun2011,2,20150929
1269793,lixiaopeng,112,20150929
1381369,lixinliu1,2,20150929
1239395,lixueqing888,62,20150929
1369708,liyahui,449.8,20150929
1205188,liyatss,124660,20150929
1394351,lizhichonglai,630,20150929
1297620,lj13298919458,15.2,20150929
887879,ll2381704141,2,20150929
1283315,ll317265211,0.8,20150929
1270409,llj7414,1.6,20150929
1038418,lll20140128,10,20150929
1392459,lm147147,79,20150929
1307949,lmh009e,6,20150929
1394216,lmn美,587.6,20150929
1157655,ln664858633,10,20150929
1322929,lnc910741217,7,20150929
1376306,loliipop521,2,20150929
1285510,long88888,3.8,20150929
1328212,longlong518,8,20150929
1386641,longshanquan,28,20150929
1389205,lost1014,1,20150929
1247956,lotteryinfo,1,20150929
1286672,loveyouhlj,68,20150929
1193730,ls198410,15.4,20150929
1381575,ls19841111,39047.8,20150929
1262489,lsj243059,114.4,20150929
1340498,lsyccc666,6,20150929
1383629,luo172631551,3304,20150929
1393841,luoyichen201155,105.4,20150929
1293870,luqi777,92.2,20150929
1291377,lushaofeng,32,20150929
1272049,lushengabc,9,20150929
1163454,lushuxing,34,20150929
1302929,lwdahl李,1.6,20150929
1338330,lx990521,2291.4,20150929
1397263,lxd15276157562,52,20150929
1375744,lxd888888,18,20150929
1278708,lxjzqr,135,20150929
1087284,lxk777,6590,20150929
638162,lxq454588,1,20150929
1307050,ly1351360111ly,34,20150929
1373366,lydyz36264,1655,20150929
1301072,lyp529929,0.6,20150929
850131,lyp8888,29.4,20150929
1104859,lzlhym12,2,20150929
1122996,lzx816629,25.2,20150929
1011743,m11yfrong,10.4,20150929
1079744,m13785377119,5.2,20150929
1301418,ma1983,2,20150929
1300849,ma6675,6,20150929
1229295,macal888,744,20150929
1277586,mahao002,18,20150929
1288192,maosimon,930,20150929
1331623,marry16888,0.2,20150929
1380735,martin1021,2,20150929
1229770,mayangjian001,40,20150929
1336755,maying888,253,20150929
104905,mbfuqi,3681.8,20150929
630392,mblsjjj,170,20150929
972779,mbmb88,700,20150929
1262338,mensa810,10,20150929
1397090,mg拥抱,0.6,20150929
1162609,mhy52688,22.8,20150929
1366453,miaolian001,0.4,20150929
1328793,mikkss,3,20150929
1370278,mikksss,2.2,20150929
1158716,misiwang,5215,20150929
1394377,miss李,1.2,20150929
1092698,mjb2616255,744.2,20150929
723673,mjz2444,1313.4,20150929
1386055,mk灬少,0.4,20150929
1221616,mlj8889,4,20150929
1311030,mm1096,9,20150929
1380968,mm569426763,0.2,20150929
792024,mmbb333,4,20150929
749441,mmgg025,2.4,20150929
733436,mmgg112,2.6,20150929
738521,mmgg119,1.2,20150929
1330406,mmmzzrlyzxr,0.8,20150929
1048015,mmy2014,1556.4,20150929
1385462,moli,1.2,20150929
1372594,mosh0618,8.2,20150929
937754,moxun2013,11295.4,20150929
899899,mrj2013,118.8,20150929
902481,mtzyd1588,4,20150929
1191099,muxiaoquan598,98,20150929
1385853,muyiyang,186.6,20150929
1314608,mxfei605201,28,20150929
1308533,my0301,34.6,20150929
1148130,mybank888,928,20150929
1396123,myf1234,110,20150929
1390456,mylucifer,3,20150929
777559,myp19880512,12.2,20150929
1396441,myp1994,50.4,20150929
1380106,mytingting1,826.4,20150929
1302027,n13066037107,0.2,20150929
1259748,naonao2014,1.4,20150929
1388274,nasczz,30,20150929
864121,nature666,2.2,20150929
1322414,ni252627,2,20150929
1385535,nidaye111,0.4,20150929
1206563,ningning7012,2.6,20150929
919265,nini5656,376,20150929
1240715,nn346,387.6,20150929
1331171,nqj145145,4,20150929
992431,nsc369,6,20150929
1255147,ojiayou8,122,20150929
1090936,oldblackyy,290,20150929
1278812,ony666,336,20150929
1086013,original,2,20150929
1229663,p11480,34.4,20150929
1235208,p15210,5133.2,20150929
1068327,p2455003959,14,20150929
1243490,p777999,1,20150929
1370373,pandeng8888,1.2,20150929
1386394,panshiyin123,1635,20150929
848535,paradox1,3.2,20150929
1377505,pd18931567929,1.2,20150929
1073767,penglai6688,16,20150929
1200545,ph8888,583.2,20150929
1368162,phc18081309968,86,20150929
1162926,phf1835427,0.4,20150929
1368652,piao5678,5574,20150929
1397099,ping2016,196,20150929
1244453,pingan284,2,20150929
1237841,pjy7788,2,20150929
1279226,pk2015,2,20150929
1311685,plm0plm,309,20150929
919882,power1986,400,20150929
694033,power832,450,20150929
1089926,power9,10088,20150929
1008734,pps1989,56,20150929
547285,pr2021,6228,20150929
1398468,professorz,4640,20150929
1319731,pu116,28,20150929
1182663,purplejjx2015,44050,20150929
848789,putao68,180,20150929
1216469,pygaism521,0.4,20150929
1229763,q112936,6,20150929
1173374,q1160828117,0.4,20150929
1228354,q12950,4,20150929
1064485,q13735053927,43.2,20150929
1387031,q15045844442,0.6,20150929
1299563,q15909089788,164,20150929
1299640,q278346815,0.8,20150929
1183831,q280984424,2,20150929
1281045,q2936203,0.2,20150929
1395500,q41806279,2803,20150929
1211817,q571072448,1,20150929
1398380,q630682235,16.8,20150929
647652,q69818001,2,20150929
1207141,q793289114,0.2,20150929
1283964,q867076727,12,20150929
1383721,q925592868,2,20150929
1372020,qd379174398,750.4,20150929
1281071,qianbao69,4,20150929
1139430,qiao201314,650,20150929
1294745,qiaoyanhui,487,20150929
900882,qin724,8,20150929
1281239,qingxin88,2086.4,20150929
1174490,qingxiu888,10739.6,20150929
1279437,qiu550550,0.4,20150929
1177303,qixianfeng823,0.8,20150929
1336976,qixiaoxiao99,12,20150929
1166058,qjh123,346,20150929
1321612,qjljg,20,20150929
820254,qq101349,201.6,20150929
1294859,qq1033437540,46,20150929
1386355,qq13583328629,25.6,20150929
1024903,qq1397711605,104,20150929
909497,qq165328203,6,20150929
707697,qq17149,7,20150929
1398316,qq2105930086,1.6,20150929
1286802,qq2548759525,14359.4,20150929
985807,qq262744919,2100,20150929
1378897,qq352919561,20.8,20150929
1307051,qq353985707,0.8,20150929
1383260,qq369258147,0.2,20150929
1381113,qq377412119,1.2,20150929
1333793,qq381985220,16,20150929
1371852,qq383340053,1,20150929
1341294,qq450115463,582,20150929
1392835,qq4523490,20,20150929
1164668,qq495343936,384,20150929
1301521,qq506495751,52.4,20150929
1080483,qq532219816,159.4,20150929
1386202,qq535835304,2.6,20150929
1287004,qq634099598,1,20150929
1381935,qq674852346,2,20150929
1328876,qq814380939,250,20150929
1336643,qq841356374,41.6,20150929
1395613,qq84665636,6,20150929
1366578,qq85877536,80,20150929
1377457,qq87474539,34,20150929
1109911,qq891733747,2,20150929
1178183,qq917074215,82,20150929
1367332,qqq147258369,88.4,20150929
1349175,qqq421734062,8.2,20150929
1374664,qqq56435869,263.6,20150929
1337218,qqq814380939,32.6,20150929
1152697,qqwe8904,0.6,20150929
1381286,qq被盗,10.4,20150929
1369610,qsxx99,38.4,20150929
1375150,quanxinfei,177,20150929
1378128,qw651394819,11.6,20150929
1391943,qwe661,0.2,20150929
1012450,r03559,148,20150929
1387890,redphoenix,15.4,20150929
1247836,reformwzp,1194.4,20150929
1086432,ren314484,1264.4,20150929
886986,renjun987,42.2,20150929
1379821,rongyan9168,3.4,20150929
1210054,roy521,98,20150929
1304475,rsrm38161,260,20150929
1374500,ruirui20100806,2707,20150929
1367224,ryp7777,13716,20150929
1214719,rzc002011,330,20150929
1388891,rzc0525,24,20150929
1250832,s13589316,110,20150929
1336351,s15655555908,2,20150929
1163979,s254757279,20731.2,20150929
1260847,s297294496,203.4,20150929
1298508,s89717015,1120,20150929
1365149,san0711,520,20150929
1237092,sang365,490,20150929
1200607,sb2015,15.8,20150929
1263571,sc0809,108.4,20150929
1261340,sc1234,1.8,20150929
1376113,sdqs,5.6,20150929
1173942,sgf321,342,20150929
759596,sgshengkun,894,20150929
1246149,sh520,14.2,20150929
908475,shan165888,1223.4,20150929
1138300,shangzhiwei888,4.4,20150929
1177132,shangzl,6,20150929
1241730,shaoshiyao2013,2,20150929
361670,shengcai888,6,20150929
1399248,shenwei,706,20150929
1237050,shijietaichao,30,20150929
1399187,shiyong10,34,20150929
1395659,shiyong7,8,20150929
1395640,shiyong9,8,20150929
368082,shuijing518,5977.2,20150929
1273995,shuxiaohui,0.6,20150929
1264472,shuyang155,0.4,20150929
757593,singer88,76.8,20150929
1340786,sjm1478810,6914,20150929
1342276,sjzwsq2015,0.2,20150929
1089665,sm5678,44.8,20150929
1290800,song1044255590,0.4,20150929
909954,ss4000,1023.6,20150929
1074619,ssl335210,76,20150929
1028947,sss888xxx,0.8,20150929
1298976,sssssss11,121.4,20150929
1308464,starwei1976,30482,20150929
780314,suixin958,3.2,20150929
767404,sun6583055,240,20150929
1297216,sun776495852,660,20150929
1324103,sunyadi888,30,20150929
1380154,sunyadi8888,30,20150929
1313798,surface,4,20150929
1005469,suxigan,357.6,20150929
1376596,sxp12345,14.6,20150929
1392956,sxrl玩玩,0.6,20150929
1368898,sz7924945,82,20150929
1381468,szf885522,1348.6,20150929
1399614,t1513460,0.8,20150929
892386,tangshan858,22,20150929
1374567,tao910888,540,20150929
1269536,tb8569432,16.8,20150929
351459,tea888,636,20150929
1247507,tentythree,14,20150929
1240479,tianbao527,52,20150929
825417,tianxia3012,26,20150929
1305870,tianyi9898,0.8,20150929
1225096,tingting825000,23,20150929
906268,tingyu44,6600,20150929
1084293,tk2255941,14.6,20150929
1330998,tmac135,173.2,20150929
964590,tmac555,6322.2,20150929
930413,tnt911,15.8,20150929
1105232,transwin,2,20150929
1374572,tryrgy,1180,20150929
294449,tshen002,45,20150929
1378827,tutuhaha,1044,20150929
629890,tututata,2,20150929
1267159,tw123456,2,20150929
1386401,twf456,161.4,20150929
1223943,twyken1,24,20150929
1399569,tx18868171055,0.6,20150929
1389012,txy123,2,20150929
1374882,ty1027,36,20150929
1188078,tyangtsimyou386,96,20150929
1284610,tyj0011,30,20150929
1075133,tym2014,5090,20150929
1381356,tyu888888,738,20150929
1273817,tyx666888,128.2,20150929
1325864,usamibbs,3620,20150929
1396017,uvn888,60,20150929
612844,vip00119,276.4,20150929
1375931,vip0810,2,20150929
610632,vip147,6,20150929
1339137,vip15777,38,20150929
1335860,vip7722,244,20150929
1335947,vip9290,3991.8,20150929
744413,vv789vv,4366,20150929
1394973,w1359w,5.8,20150929
1395360,w151346,34.2,20150929
1391056,w1526043502,334,20150929
1378087,w15922766875,12,20150929
1372324,w185294470,12,20150929
1395769,w198541,104.6,20150929
1004457,w30644764,50.4,20150929
902096,w3107256,49.8,20150929
1383900,w420776455,1.2,20150929
1232150,w463826899,100,20150929
1107264,w594768528,10,20150929
1398754,w645439844,184,20150929
1341074,w7551,4.2,20150929
1393870,w76721774,2060.2,20150929
1263299,w971942125,1.4,20150929
1289200,w999999,8,20150929
1219030,waf364972689,392,20150929
1015909,wanc009,0.8,20150929
1371308,wang4811,1199,20150929
1283525,wang56658061,0.4,20150929
1368957,wang68,100.8,20150929
1320643,wangbing8,1138.2,20150929
1278037,wanghongjie888,4,20150929
1235710,wanglong,226,20150929
960292,wangsai2014,34,20150929
1258937,wangshibo1208,183.4,20150929
1275871,wangxiao72,88,20150929
1398707,wangyanling8888,732,20150929
1217169,wanjiange888,1390.2,20150929
1376697,wbf15926805710,8,20150929
1392344,wcm13734617792,2,20150929
1138060,wdz999915,4,20150929
1375107,wei343572704,0.4,20150929
1383912,wei358358,0.8,20150929
740325,wei3796,90,20150929
1395189,wei587,0.8,20150929
1385107,wei870916,10,20150929
1288660,weimeipiju,188.8,20150929
1399104,weixiao5,4354.8,20150929
1318604,wen16888,10,20150929
1219165,wen7771,24.8,20150929
1297076,wenbin199102,15.2,20150929
1184488,wenbo0001,186,20150929
1043394,wencailing,80,20150929
