用户ID,用户名,每日投注累积,日期
1048015,mmy2014,1801.6,20150930
1375218,mogu7133,0.6,20150930
926347,mongey888,5210,20150930
1396005,moqiuwan1212,1,20150930
1372594,mosh0618,2,20150930
937754,moxun2013,28.4,20150930
981694,mrf060,78.4,20150930
899899,mrj2013,396.6,20150930
1191099,muxiaoquan598,234,20150930
1316145,mxe777,0.4,20150930
1308533,my0301,11,20150930
1148130,mybank888,496,20150930
1396123,myf1234,1.2,20150930
777559,myp19880512,0.6,20150930
1396441,myp1994,81.2,20150930
1383841,n112233,1.4,20150930
1399881,n666888,0.4,20150930
1259748,naonao2014,20.2,20150930
1388274,nasczz,60,20150930
1396472,nianbaiwan,481.4,20150930
1385535,nidaye111,0.2,20150930
1393513,ning0412,6,20150930
1206563,ningning7012,2,20150930
919265,nini5656,5758,20150930
1331171,nqj145145,8,20150930
1279751,nsalong,3416,20150930
992431,nsc369,8,20150930
1255147,ojiayou8,196,20150930
1278812,ony666,344,20150930
1327973,oy19900123,2,20150930
1229663,p11480,29,20150930
1235208,p15210,5886,20150930
1400019,p17820302330,6.2,20150930
1243490,p777999,93.8,20150930
1332752,p811197268,2,20150930
1370373,pandeng8888,152,20150930
1386394,panshiyin123,1334,20150930
1177692,panwenfen,2,20150930
848535,paradox1,0.8,20150930
1377505,pd18931567929,1.8,20150930
1073767,penglai6688,2,20150930
1366928,pgy260,6,20150930
916455,ph13931036827,1.6,20150930
1200545,ph8888,125.8,20150930
1368162,phc18081309968,6,20150930
1162926,phf1835427,2.6,20150930
1368652,piao5678,12812.4,20150930
1397099,ping2016,120,20150930
1364079,pingguo88898,0.2,20150930
1279226,pk2015,4,20150930
1311685,plm0plm,202.8,20150930
1004377,pohaizi,36,20150930
1395384,poiuyt111,498.4,20150930
919882,power1986,552,20150930
658622,power816,96,20150930
694033,power832,300,20150930
1089926,power9,34645.8,20150930
1008734,pps1989,73.8,20150930
1399888,pps1999,87,20150930
547285,pr2021,870,20150930
1398468,professorz,270,20150930
1397729,pslg18935562534,3,20150930
1114495,pujie168,8,20150930
1182663,purplejjx2015,20429,20150930
1183499,q0068,12,20150930
1306312,q1134524900,0.8,20150930
1173374,q1160828117,4.4,20150930
1387031,q15045844442,0.2,20150930
1299563,q15909089788,80,20150930
1206219,q258258q,1.8,20150930
1299640,q278346815,0.6,20150930
1395500,q41806279,1090,20150930
1211817,q571072448,0.4,20150930
1379490,qb1422094891,0.6,20150930
1384371,qdh0797,0.8,20150930
1380283,qian2015,1.2,20150930
1281071,qianbao69,47.6,20150930
1139430,qiao201314,740,20150930
1294745,qiaoyanhui,771.4,20150930
1398886,qin9988,18,20150930
1366833,qing77,34,20150930
1281239,qingxin88,1356.8,20150930
1174490,qingxiu888,12265.8,20150930
1336976,qixiaoxiao99,10,20150930
1088855,qjg778817,6042,20150930
1166058,qjh123,194,20150930
537327,qjx777,24,20150930
820254,qq101349,728.2,20150930
1164702,qq1228959991,12,20150930
1386355,qq13583328629,1.4,20150930
1024903,qq1397711605,166,20150930
1397537,qq1764571295,18,20150930
1286802,qq2548759525,25201.4,20150930
985807,qq262744919,13680,20150930
1378897,qq352919561,25.4,20150930
1307051,qq353985707,0.6,20150930
1381113,qq377412119,0.8,20150930
1333793,qq381985220,1.6,20150930
1341297,qq421734062,8.4,20150930
1381616,qq421932605,1000,20150930
1370606,qq44889,1140,20150930
1341294,qq450115463,373,20150930
1392835,qq4523490,10,20150930
1164668,qq495343936,106,20150930
1301521,qq506495751,1.8,20150930
1080483,qq532219816,43.6,20150930
1386202,qq535835304,187.4,20150930
911396,qq5677820,5700,20150930
1287004,qq634099598,0.6,20150930
1328876,qq814380939,163,20150930
1336643,qq841356374,5.4,20150930
1395613,qq84665636,2,20150930
1366578,qq85877536,154.2,20150930
1178183,qq917074215,14,20150930
1371617,qq992322583,0.4,20150930
1367332,qqq147258369,401.8,20150930
1349175,qqq421734062,3.2,20150930
1376539,qqq649379376,86.4,20150930
1337218,qqq814380939,50,20150930
1152697,qqwe8904,4.6,20150930
1231548,qqygq116,17.8,20150930
1381286,qq被盗,479.4,20150930
1237161,qswzdj,2757,20150930
1375150,quanxinfei,3,20150930
1378128,qw651394819,0.2,20150930
1309691,qwe18780987704,24,20150930
1387983,qwe616388727,5,20150930
1391943,qwe661,0.2,20150930
1147728,qzx7531,5,20150930
1012450,r03559,22,20150930
1387890,redphoenix,15.4,20150930
1247836,reformwzp,2215.8,20150930
1340852,rexue25,3.2,20150930
1220078,rongrongjin,54,20150930
1210054,roy521,135,20150930
1304475,rsrm38161,640,20150930
1374500,ruirui20100806,1552,20150930
1274644,ruyan,6,20150930
1214719,rzc002011,1650,20150930
1388891,rzc0525,10,20150930
1250832,s13589316,36,20150930
1163979,s254757279,6148.8,20150930
1260847,s297294496,220.8,20150930
1365149,san0711,320,20150930
1237092,sang365,280,20150930
1263571,sc0809,255.2,20150930
1261340,sc1234,1,20150930
1376113,sdqs,4.2,20150930
1173942,sgf321,143.2,20150930
759596,sgshengkun,1708,20150930
908475,shan165888,399.6,20150930
1138300,shangzhiwei888,3.6,20150930
1177132,shangzl,20,20150930
1157519,shanquancn,40,20150930
1399248,shenwei,335.4,20150930
1272450,shi141694,53,20150930
1399848,shichi12345,0.4,20150930
1237050,shijietaichao,1776,20150930
1399187,shiyong10,58,20150930
1395659,shiyong7,20,20150930
1395640,shiyong9,42,20150930
1284645,shiyu1234,1.2,20150930
1332142,shuke168,10,20150930
1273995,shuxiaohui,50.2,20150930
757593,singer88,307.2,20150930
1107800,sisi158,10,20150930
1340786,sjm1478810,4606,20150930
1342276,sjzwsq2015,0.2,20150930
1089665,sm5678,168,20150930
226032,sohu95,5,20150930
1290800,song1044255590,51,20150930
1224596,song666888,14.6,20150930
1283434,ssd2016,10.8,20150930
1028947,sss888xxx,0.2,20150930
767404,sun6583055,293,20150930
1334692,sun741852,6,20150930
1297216,sun776495852,1040,20150930
1324103,sunyadi888,610,20150930
1380154,sunyadi8888,610,20150930
874699,sxf2013,11.2,20150930
1376596,sxp12345,0.6,20150930
1392956,sxrl玩玩,2.4,20150930
1293111,sz18262000109,5,20150930
1368898,sz7924945,28,20150930
1381468,szf885522,104.8,20150930
1399614,t1513460,1.6,20150930
1375945,taiyang123465,6,20150930
892386,tangshan858,26,20150930
1374567,tao910888,308,20150930
1220382,taohuaren818008,9,20150930
351459,tea888,896,20150930
1398036,thc535583474,2,20150930
1240479,tianbao527,12,20150930
1197570,tiandiren,2,20150930
1154565,tianjin518,144,20150930
825417,tianxia3012,97.2,20150930
1399833,tianyi861008,176,20150930
1269532,tianyou311,50,20150930
1395877,time88,280.2,20150930
1225096,tingting825000,271,20150930
906268,tingyu44,5790,20150930
1330998,tmac135,116.2,20150930
964590,tmac555,3375.4,20150930
1389694,todoistobe,19,20150930
1380020,touch1203,100.8,20150930
1335928,tt521531,188,20150930
1378827,tutuhaha,422,20150930
1267159,tw123456,1.6,20150930
1386401,twf456,431,20150930
1223943,twyken1,837.6,20150930
1389012,txy123,2,20150930
1182545,txzdfbb0001,2,20150930
1188078,tyangtsimyou386,14,20150930
1075133,tym2014,17890,20150930
1381356,tyu888888,646,20150930
1273817,tyx666888,10.4,20150930
1400311,un88880,276,20150930
1222715,under,2364,20150930
1325864,usamibbs,8430,20150930
612844,vip00119,62,20150930
1375931,vip0810,10,20150930
1380923,vip6616,48,20150930
1335860,vip7722,2184,20150930
1335947,vip9290,1339.2,20150930
769955,vipkaichangbai,4.2,20150930
744413,vv789vv,5258,20150930
1394973,w1359w,38,20150930
1071279,w15152112239,4,20150930
1391056,w1526043502,120,20150930
1378087,w15922766875,8,20150930
1372324,w185294470,160,20150930
1395769,w198541,3,20150930
1004457,w30644764,8.6,20150930
902096,w3107256,93.6,20150930
1383900,w420776455,0.6,20150930
1232150,w463826899,10,20150930
1398754,w645439844,6,20150930
1341074,w7551,2,20150930
1263299,w971942125,0.8,20150930
1289200,w999999,4,20150930
1219030,waf364972689,362.6,20150930
1376396,wan117639823,6,20150930
1015909,wanc009,0.8,20150930
1400225,wang18740334613,46,20150930
1371308,wang4811,2861.2,20150930
1283525,wang56658061,0.4,20150930
1368957,wang68,112,20150930
1235710,wanglong,2,20150930
1316216,wangrufa123,1.2,20150930
1258937,wangshibo1208,1.6,20150930
1275871,wangxiao72,94,20150930
1398707,wangyanling8888,370,20150930
1217169,wanjiange888,1185.8,20150930
1376697,wbf15926805710,137.2,20150930
1398413,wc2036093,2,20150930
1392344,wcm13734617792,3.8,20150930
1396658,wdk123456,16.4,20150930
1138060,wdz999915,60,20150930
1375107,wei343572704,0.4,20150930
1383912,wei358358,0.6,20150930
1395189,wei587,3.6,20150930
1399086,weifeng2738,0.6,20150930
1288660,weimeipiju,49.6,20150930
1379499,weixianpaidang,10,20150930
1399104,weixiao5,9799.4,20150930
1318604,wen16888,8,20150930
1219165,wen7771,1.2,20150930
1184488,wenbo0001,22,20150930
1335908,wfacai9998,220,20150930
1374275,wfca6868,766,20150930
1339528,wfj881214,0.8,20150930
1273477,wgglgg,339950,20150930
1220011,wh201298,112,20150930
1277274,wh666888,44,20150930
1224916,what,8,20150930
1283439,whp2015,0.8,20150930
1397545,wini888,2,20150930
1271148,wjj9688,203,20150930
1387236,wjw3263,2,20150930
1259554,wl1622,1478.8,20150930
1379867,wl535671549,53847,20150930
387253,wn3688,43.8,20150930
1390967,wo55558888,6982,20150930
1298564,wo6789,687.4,20150930
1167683,wodafan,4.4,20150930
1398299,wojiushi我,370,20150930
1289229,wokai123456,82,20150930
1238994,woshifhh,2,20150930
978326,woyaozhong777,1520.6,20150930
1242688,wp666,5.2,20150930
1394455,wpa123zm,12,20150930
1316190,wq123123,4,20150930
1293866,wq2028,47964.6,20150930
1375086,wq2211,2.2,20150930
1339197,wqj651675920,38.2,20150930
1391675,wrm521828,38,20150930
1398557,wssx158851,0.4,20150930
491921,wsx33748,8,20150930
1327424,wszcx222,1,20150930
1246691,wszxs1,4.6,20150930
1301424,wtsdx,0.8,20150930
1378025,wu168,59.2,20150930
1266520,wu20150401,0.6,20150930
1061606,wu660668,112,20150930
1400095,wu778,435.2,20150930
1399621,wubin19891113,107.2,20150930
1161236,wujiangze,528,20150930
1303306,wujiguo1979,7.6,20150930
1378529,wujinhai557204,418,20150930
1389770,wukong888,6.2,20150930
1230119,wuleijr1381802,0.4,20150930
1084878,wushun888,6,20150930
1076177,wuwmiao13965,1.6,20150930
1373156,wuzuohong,7.8,20150930
1265303,ww168,142.6,20150930
1271980,ww327313271,84,20150930
1294242,ww45678,2.8,20150930
1082298,ww464170811,0.6,20150930
845109,ww811012,3,20150930
496957,www900,134.2,20150930
885434,wwzz234,280,20150930
1335975,ww甜甜,1.6,20150930
1284300,wx1557333960,0.6,20150930
1398556,wxhwxh163,50,20150930
1255429,wxw007,72,20150930
1366306,wxw18625077521,836,20150930
1396799,wyf5180,8.6,20150930
1391189,wyfpxy520,0.2,20150930
1239491,wyl168,1,20150930
1378081,wyr1996,56,20150930
796424,wzb1800,1948.4,20150930
1399723,wzq2444,295.4,20150930
808884,wzq999wzq,71,20150930
1331771,wzqbdr,300,20150930
